timestamp,region,area,Long_X,Lat_Y,temp,humidity,wind,rain,FFMC,DMC,DC,ISI,nino34_sst,fire
8/1/2007,MonetshinoNP,mnp,-6.602904474,41.47563528076469,20.1,39,5.4,0,91.4,142.4,601.4,10.6,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-6.614362917,41.437381050029614,17.7,39,2.2,0,90.9,126.5,686.5,7,25.84666667,1
8/1/2007,MonetshinoNP,mnp,-6.458462877,41.50543718463109,14.2,53,1.8,0,90.2,96.9,624.2,8.9,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.550548293,41.58934460634128,20.3,39,4.9,0,90.2,96.9,624.2,8.9,26.27096774,1
4/1/2007,MonetshinoNP,mnp,-6.426828462,41.4943571,5.8,54,5.8,0,81.5,9.1,55.2,2.7,27.63,1
8/1/2007,MonetshinoNP,mnp,-6.464879699,41.48130125910028,19.2,44,2.7,0,90.2,99.6,631.2,6.3,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-6.573520965,41.49477711,18.3,45,2.2,0,90.1,82.9,735.7,6.2,25.84666667,1
8/1/2007,MonetshinoNP,mnp,-6.793737767,41.445091883460144,14.4,66,5.4,0,88.8,147.3,614.5,9,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-6.743322124,41.48798624377779,23.9,32,6.7,0,92.4,124.1,680.7,8.5,25.84666667,1
10/1/2007,MonetshinoNP,mnp,-6.334502034,41.49259791571086,19.1,32,4,0,84.9,32.8,664.2,3,25.43225806,1
2/1/2007,MonetshinoNP,mnp,-6.862872339,41.48312685877747,12.4,53,2.2,0,86.8,15.6,48.3,3.9,26.78928571,1
10/1/2007,MonetshinoNP,mnp,-6.931628961,41.53490239891082,16.8,45,4.5,0,91.7,48.5,696.1,11.1,25.43225806,1
8/1/2007,MonetshinoNP,mnp,-7.002204792,41.54667917852706,20.8,34,4.9,0,93.9,135.7,586.7,15.1,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-7.07285121,41.55993556762935,17.6,46,3.1,0,91,129.5,692.6,7,25.84666667,1
3/1/2007,MonetshinoNP,mnp,-6.826392257,41.48127018482442,11.5,39,5.8,0,89.3,51.3,102.2,9.6,27.01290323,1
9/1/2007,MonetshinoNP,mnp,-6.85203344,41.589174067072065,21,42,2.2,0,90.9,126.5,686.5,7,25.84666667,1
3/1/2007,MonetshinoNP,mnp,-6.994977044,41.48400852863964,13.3,42,0.9,0,90.8,41.9,89.4,7.9,27.01290323,1
3/1/2007,MonetshinoNP,mnp,-6.864977132,41.51193338528612,11.5,60,4,0,90.7,44,92.4,5.5,27.01290323,1
3/1/2007,MonetshinoNP,mnp,-6.403715283,41.51587406566292,11.7,33,4,0,91.2,48.3,97.8,12.5,27.01290323,1
8/1/2007,MonetshinoNP,mnp,-6.848169083,41.48324371,24.2,28,2.7,0,95.2,131.7,578.8,10.4,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.374059171,41.44653390156995,24.6,22,4.5,0,94.8,108.3,647.1,17,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-6.562057963,41.44501563415034,24.3,25,4,0,92.9,133.3,699.6,9.2,25.84666667,1
8/1/2007,MonetshinoNP,mnp,-6.964382073,41.58510870209822,24.6,22,4.5,0,94.8,108.3,647.1,17,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-7.08726588,41.45556489106249,23.5,36,5.4,0,93.9,135.7,586.7,15.1,26.27096774,1
4/1/2007,MonetshinoNP,mnp,-6.431364883,41.46384790066594,5.8,54,5.8,0,81.5,9.1,55.2,2.7,27.63,1
9/1/2007,MonetshinoNP,mnp,-6.907545488,41.553816937905914,21.5,15,0.9,0,92.9,137,706.4,9.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.484400431,41.46994585155289,13.9,59,6.3,0,91,129.5,692.6,7,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.930925115,41.49785681770912,22.6,38,3.6,0,63.5,70.8,665.3,0.8,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.303115567,41.538448852881615,21.6,33,2.2,0,91,129.5,692.6,7,25.84666667,1
3/1/2007,MonetshinoNP,mnp,-6.979253834,41.56618747,12.4,54,3.6,0,90.1,37.6,83.7,7.2,27.01290323,1
2/1/2007,MonetshinoNP,mnp,-6.446387173,41.546943140653035,8.8,68,2.2,0,83.9,8.7,32.1,2.1,26.78928571,1
10/1/2007,MonetshinoNP,mnp,-6.495346961,41.505759533894654,20.2,37,2.7,0,91.4,37.9,673.8,5.2,25.43225806,1
3/1/2007,MonetshinoNP,mnp,-6.792944933,41.43167477682531,15.1,64,4,0,90.6,50.1,100.4,7.8,27.01290323,1
9/1/2007,MonetshinoNP,mnp,-6.767664787,41.49898412,22.1,34,1.8,0,92.9,137,706.4,9.2,25.84666667,1
8/1/2007,MonetshinoNP,mnp,-6.950688164,41.45725248146138,22.9,31,7.2,0,93.5,139.4,594.2,20.3,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-7.09656882,41.47709924161539,20.7,37,2.2,0,91,129.5,692.6,7,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.391728566,41.52372853900564,19.6,33,6.3,0,92.4,117.9,668,12.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.602976056,41.52779494066636,23.2,26,4.9,0,93.7,80.9,685.2,17.9,25.84666667,1
10/1/2007,MonetshinoNP,mnp,-6.644393207,41.525750108783235,18.4,25,3.1,0,90.6,43.7,686.9,6.7,25.43225806,1
8/1/2007,MonetshinoNP,mnp,-6.825564835,41.52995456,5.1,96,5.8,0,93.5,139.4,594.2,20.3,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-6.771752318,41.509525876007636,20.1,47,4.9,0,94.3,85.1,692.3,15.9,25.84666667,1
3/1/2007,MonetshinoNP,mnp,-7.062660103,41.51774778192369,11,46,5.8,0,87.6,52.2,103.8,5,27.01290323,1
3/1/2007,MonetshinoNP,mnp,-6.485786995,41.54502838221257,17,27,4.9,0,91.7,35.8,80.8,7.8,27.01290323,1
3/1/2007,MonetshinoNP,mnp,-7.032957177,41.54316614,17,27,4.9,0,91.7,35.8,80.8,7.8,27.01290323,1
9/1/2007,MonetshinoNP,mnp,-6.877970496,41.58065020205797,16.9,60,1.3,0,92.4,124.1,680.7,8.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.023825019,41.4801531,12.4,73,6.3,0,88.6,91.8,709.9,7.1,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.689733626,41.43393708844979,19.4,19,1.3,0,92.9,133.3,699.6,9.2,25.84666667,1
3/1/2007,MonetshinoNP,mnp,-6.933148815,41.58865347875198,15.2,27,3.1,0,90.1,39.7,86.6,6.2,27.01290323,1
8/1/2007,MonetshinoNP,mnp,-6.894348163,41.472901589472194,16.2,59,3.1,0,90.2,99.6,631.2,6.3,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-6.862612836,41.47415193034432,18.6,49,3.6,0,93.3,141.2,713.9,13.9,25.84666667,1
3/1/2007,MonetshinoNP,mnp,-6.636158155,41.45707894967184,11,46,5.8,0,87.6,52.2,103.8,5,27.01290323,1
7/1/2007,MonetshinoNP,mnp,-6.789705529,41.439525442226646,13.4,79,3.6,0,88.3,150.3,309.9,6.8,26.91612903,1
9/1/2007,MonetshinoNP,mnp,-6.809577522,41.44598826669403,15.4,57,4.5,0,90.1,82.9,735.7,6.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.078345342,41.50201768928523,22.9,39,4.9,0,93.5,149.3,728.6,8.1,25.84666667,1
10/1/2007,MonetshinoNP,mnp,-6.791663423,41.581877341492884,16.1,44,4,0,91.7,48.5,696.1,11.1,25.43225806,1
8/1/2007,MonetshinoNP,mnp,-6.975565989,41.44848657704914,20.1,34,4.5,0,92.2,81.8,480.8,11.9,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-7.033181848,41.57923295148617,28.3,26,3.1,0,93.5,149.3,728.6,8.1,25.84666667,1
8/1/2007,MonetshinoNP,mnp,-7.038761251,41.54030167106145,16.4,43,4,0,92.2,81.8,480.8,11.9,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-6.492139916,41.51122005704247,26.4,21,4.5,0,92.9,133.3,699.6,9.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.527989874,41.47652015735451,27.8,27,3.1,0,93.5,149.3,728.6,8.1,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.627212288,41.55418593216105,18.7,43,2.7,0,91,129.5,692.6,7,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.061024674,41.563946164789066,24.3,36,3.1,0,84.4,73.4,671.9,3.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.790415938,41.454765325665825,17.7,25,3.1,0,92.5,121.1,674.4,8.6,25.84666667,1
8/1/2007,MonetshinoNP,mnp,-6.324017518,41.43664972617254,19.6,41,5.8,0,91.4,142.4,601.4,10.6,26.27096774,1
9/1/2007,MonetshinoNP,mnp,-6.508939116,41.44294237536893,18.2,46,1.8,0,92.5,121.1,674.4,8.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.779878856,41.492206191737026,18.8,40,2.2,0,91,129.5,692.6,7,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.090918927,41.56914636263512,25.1,27,4,0,92.5,121.1,674.4,8.6,25.84666667,1
4/1/2007,MonetshinoNP,mnp,-6.386242843,41.56781993830613,13.4,75,1.8,0,81.9,3,7.9,3.5,27.63,1
4/1/2007,MonetshinoNP,mnp,-6.545108998,41.50201928891447,15.2,51,2.7,0,88,17.2,43.5,3.8,27.63,1
4/1/2007,MonetshinoNP,mnp,-6.472427691,41.54864007910512,16.7,20,3.1,0,83,23.3,85.3,2.3,27.63,1
8/1/2007,MonetshinoNP,mnp,-6.932980797,41.56677376946502,15.4,66,4,0,94.2,122.3,589.9,12.9,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.480382728,41.50811628003709,21.9,73,7.6,1,91.8,175.1,700.7,13.8,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.671174317,41.585986115985065,22.4,54,7.6,0,91.8,175.1,700.7,13.8,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.428400704,41.432826016522576,26.8,38,6.3,0,91.8,175.1,700.7,13.8,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-7.023822962,41.521541864629675,25.7,39,5.4,0,91.8,175.1,700.7,13.8,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.544587703,41.48923687,20.7,70,2.2,0,92.2,91.6,503.6,9.6,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.324188506,41.53358952669791,28.7,28,2.7,0,93.1,157.3,666.7,13.5,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-7.086129716,41.446845774687326,21.7,40,0.4,0,93.1,157.3,666.7,13.5,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.713520581,41.432890836661635,26.8,25,3.1,0,93.1,157.3,666.7,13.5,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.362359053,41.55190009247326,24,36,3.1,0,93.1,157.3,666.7,13.5,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.59801216,41.559976867539135,22.1,37,3.6,0,93.1,157.3,666.7,13.5,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.709693082,41.562420490170545,21.4,38,2.7,0,91.9,109.2,565.5,8,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-7.060213206,41.487149669032426,18.9,41,3.1,0,91.6,138.1,621.7,6.3,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.933508784,41.47347361328946,22.3,46,4,0,87.5,77,694.8,5,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.754507083,41.49031787679596,23.9,41,2.2,0,94.2,117.2,581.1,11,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.468420854,41.57702024,21.4,44,2.7,0,94.2,117.2,581.1,11,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.69728156,41.553472398092545,20.6,59,0.9,0,91.8,170.9,692.3,13.7,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.663461952,41.521710852628324,23.7,40,1.8,0,91.8,170.9,692.3,13.7,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.347770723,41.438505465049126,28.3,32,4,0,93.6,97.9,542,14.4,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.752531775,41.45952038794001,11.2,84,7.6,0,91.6,112.4,573,8.9,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.553833346,41.47670242013306,21.4,42,3.1,0,91.6,112.4,573,8.9,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.739706941,41.52906685074136,19.3,39,3.6,0,91.1,141.1,629.1,7.1,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.400153667,41.54288587109107,21.8,53,3.1,0,94.3,167.6,684.4,13,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.627416485,41.501259199009894,22.1,54,7.6,0,93.7,102.2,550.3,14.6,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.92830491,41.52875736,19.4,55,4,0,94.3,131.7,607.1,22.7,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.617183114,41.51011040303893,23.7,24,3.1,0,92.1,152.6,658.2,14.3,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.337154742,41.45895994764704,21,32,3.1,0,92.1,152.6,658.2,14.3,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.566313381,41.56229176828168,19.1,53,2.7,0,92.1,152.6,658.2,14.3,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-7.093820731,41.57988791,21.8,56,3.1,0,92.1,152.6,658.2,14.3,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.874806736,41.57123181100229,20.1,58,4.5,0,92.1,152.6,658.2,14.3,26.27096774,1
8/1/2007,MonetshinoNP,mnp,-6.642283752,41.458569149022914,20.2,47,4,0,92.1,152.6,658.2,14.3,26.27096774,1
12/1/2007,MonetshinoNP,mnp,-6.498395424,41.48321125888233,4.8,57,8.5,0,84.4,27.2,353.5,6.8,25.39677419,1
12/1/2007,MonetshinoNP,mnp,-6.956178013,41.46431530258722,5.1,61,8,0,84,27.8,354.6,5.3,25.39677419,1
12/1/2007,MonetshinoNP,mnp,-6.932316756,41.51222133400178,5.1,61,4.9,0,84.6,26.4,352,2,25.39677419,1
12/1/2007,MonetshinoNP,mnp,-6.432023029,41.461299284821365,4.6,21,8.5,0,85.4,25.4,349.7,2.6,25.39677419,1
12/1/2007,MonetshinoNP,mnp,-6.39359389,41.50428253999101,4.6,21,8.5,0,85.4,25.4,349.7,2.6,25.39677419,1
12/1/2007,MonetshinoNP,mnp,-7.040495872,41.515409258083515,4.6,21,8.5,0,85.4,25.4,349.7,2.6,25.39677419,1
12/1/2007,MonetshinoNP,mnp,-6.589627335,41.55825413925215,4.6,21,8.5,0,85.4,25.4,349.7,2.6,25.39677419,1
12/1/2007,MonetshinoNP,mnp,-6.977912484,41.47694886243677,2.2,59,4.9,0,84.7,26.7,352.6,4.1,25.39677419,1
12/1/2007,MonetshinoNP,mnp,-6.695735343,41.430901526216296,5.1,24,8.5,0,85.4,25.4,349.7,2.6,25.39677419,1
2/1/2007,MonetshinoNP,mnp,-7.078050346,41.433142000195886,4.2,51,4,0,84.9,27.5,353.5,3.4,26.78928571,1
2/1/2007,MonetshinoNP,mnp,-6.951014284,41.47695492562664,8.8,35,3.1,0,86.9,6.6,18.7,3.2,26.78928571,1
2/1/2007,MonetshinoNP,mnp,-7.008757727,41.52079202726949,7.5,46,8,0,85.2,4.9,15.8,6.3,26.78928571,1
7/1/2007,MonetshinoNP,mnp,-6.616580004,41.579649174329894,23.4,40,6.3,0,93.9,169.7,411.8,12.3,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-7.031428632,41.483247115891686,12.6,90,7.6,0.2,91.2,183.1,437.7,12.5,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-6.418439972,41.56566395618846,22.1,49,2.7,0,91.6,104.2,474.9,9,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-6.447301718,41.44383876,24.2,32,1.8,0,91.6,104.2,474.9,9,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-6.898164488,41.580200569313355,24.3,30,1.8,0,91.6,104.2,474.9,9,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-6.366091699,41.43097441719337,18.7,53,1.8,0,91.6,104.2,474.9,9,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-6.382200741,41.496238101810675,25.3,39,0.9,0,91.6,104.2,474.9,9,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-6.889820632,41.589545861000346,22.9,40,1.3,0,91.6,100.2,466.3,6.3,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-6.936724874,41.53507718583955,26.9,28,5.4,0,93.1,180.4,430.8,11,26.91612903,1
7/1/2007,MonetshinoNP,mnp,-6.868420504,41.503746627230235,17.1,67,3.6,0,92.3,88.8,440.9,8.5,26.91612903,1
6/1/2007,MonetshinoNP,mnp,-6.347115277,41.53330742,22.2,48,1.3,0,93.1,180.4,430.8,11,27.53666667,1
6/1/2007,MonetshinoNP,mnp,-6.478573783,41.49051877711785,14.3,46,1.8,0,90.4,89.5,290.8,6.4,27.53666667,1
6/1/2007,MonetshinoNP,mnp,-6.518347334,41.467222279149276,15.4,45,2.2,0,90.4,89.5,290.8,6.4,27.53666667,1
6/1/2007,MonetshinoNP,mnp,-6.736033247,41.45595842492951,19.6,43,4.9,0,91.2,147.8,377.2,12.7,27.53666667,1
6/1/2007,MonetshinoNP,mnp,-6.959713363,41.50752482732538,10.6,90,2.7,0,53.4,71,233.8,0.4,27.53666667,1
6/1/2007,MonetshinoNP,mnp,-6.851768395,41.45644139411866,20.7,25,4.9,0,90.4,93.3,298.1,7.5,27.53666667,1
6/1/2007,MonetshinoNP,mnp,-6.722054066,41.58297711934828,19.1,39,5.4,0,90.4,93.3,298.1,7.5,27.53666667,1
6/1/2007,MonetshinoNP,mnp,-6.407245487,41.446890698922495,19.2,38,4.5,0,91.1,94.1,232.1,7.1,27.53666667,1
6/1/2007,MonetshinoNP,mnp,-6.502853598,41.575860185586556,19.2,38,4.5,0,91.1,94.1,232.1,7.1,27.53666667,1
5/1/2007,MonetshinoNP,mnp,-6.331149478,41.511321436448746,11.3,94,4.9,0,85.1,28,113.8,3.5,27.37419355,1
9/1/2007,MonetshinoNP,mnp,-6.792660967,41.466988643899384,19,52,2.2,0,89.6,84.1,714.3,5.7,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.435575538,41.54831358252164,17.1,53,5.4,0,89.6,84.1,714.3,5.7,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.619818827,41.48761099265688,23.8,35,3.6,0,89.6,84.1,714.3,5.7,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.048144076,41.54399825604797,16,45,1.8,0,92.4,105.8,758.1,9.9,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.331179699,41.45664171613243,24.9,27,2.2,0,92.4,105.8,758.1,9.9,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.994638226,41.49403461270566,25.3,27,2.7,0,92.4,105.8,758.1,9.9,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.595023142,41.474021328420534,24.8,28,1.8,0,92.4,105.8,758.1,9.9,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.05473986,41.529168548990135,12.2,78,6.3,0,50.4,46.2,706.6,0.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.651947411,41.443834058529156,24.3,27,4.9,0,92.6,115.4,777.1,8.8,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.990996522,41.50229274793008,19.7,41,1.8,0,92.6,115.4,777.1,8.8,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.351399472,41.50057412323331,18.5,30,2.7,0,91.2,134.7,817.5,7.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.493524514,41.44579515398833,18.6,24,5.8,0,92.4,96.2,739.4,8.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.82412647,41.43588139116122,19.2,24,4.9,0,92.4,96.2,739.4,8.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.548371943,41.56470130182179,21.6,27,2.2,0,92.8,119,783.5,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.773771221,41.589950646956666,21.6,28,6.3,0,92.8,119,783.5,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.663503276,41.47667222906157,18.9,34,7.2,0,92.8,119,783.5,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.713869781,41.54755624291181,16.8,28,4,0,92.8,119,783.5,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.307947443,41.48169374682721,16.8,28,4,0,92.8,119,783.5,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.469550714,41.565450011914365,12.9,39,2.7,0,90.7,136.9,822.8,6.8,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.860332396,41.57841676346331,13.7,56,1.8,0,88.1,53.3,726.9,5.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.948563098,41.445103446066454,24.2,27,3.1,0,92.2,102.3,751.5,8.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.702873811,41.52670179533718,24.1,27,3.1,0,92.2,102.3,751.5,8.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.964234348,41.43966468208342,21.2,32,2.2,0,92.2,102.3,751.5,8.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.808897674,41.46603447743417,19.7,35,1.8,0,92.2,102.3,751.5,8.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.014865991,41.43164508,23.5,27,4,0,92.2,102.3,751.5,8.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.085714884,41.540946782269906,24.2,27,3.1,0,92.2,102.3,751.5,8.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.752564967,41.48453405315374,21.5,28,4.5,0,91.2,124.4,795.3,8.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.979358939,41.519103537530306,17.1,41,2.2,0,91.2,124.4,795.3,8.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.427078389,41.447900351720214,18.1,54,3.1,0,92.1,87.7,721.1,9.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.975169919,41.57229461320982,18,51,5.4,0,91.6,108.4,764,6.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.904085395,41.48848490581377,9.8,86,1.8,0,91.6,108.4,764,6.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.055671214,41.43303097,19.3,44,2.2,0,91.6,108.4,764,6.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.303865543,41.43242231054473,23,34,2.2,0,91.6,108.4,764,6.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.478972318,41.513863471918626,22.7,35,2.2,0,91.6,108.4,764,6.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.982305184,41.45236286231678,20.4,41,1.8,0,91.6,108.4,764,6.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.921418027,41.52845024278649,19.3,44,2.2,0,91.6,108.4,764,6.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.92011032,41.44270742082872,15.7,51,2.2,0,91.9,111.7,770.3,6.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.852362364,41.58987994304991,20.6,37,1.8,0,91.5,130.1,807.1,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.572652159,41.53306154394493,15.9,51,4.5,0,91.5,130.1,807.1,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.341363467,41.47940998582122,12.2,66,4.9,0,91.5,130.1,807.1,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.758012226,41.549907519168386,16.8,43,3.1,0,91.5,130.1,807.1,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.324873061,41.43209864873639,21.3,35,2.2,0,91.5,130.1,807.1,7.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.032713889,41.53995877323726,10.1,75,3.6,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.690102776,41.54403899715203,17.4,57,4.5,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.880951161,41.54663816684684,12.8,64,3.6,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.73497506,41.541087809472785,10.1,75,3.6,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.845433739,41.55054413183595,15.4,53,6.3,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.790670814,41.55598305432198,20.6,43,3.6,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.439408463,41.47391118070175,19.8,47,2.7,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.083782749,41.58194813739128,18.7,50,2.2,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.388805708,41.53860815,20.8,35,4.9,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.918096144,41.58192101233824,20.8,35,4.9,0,92.1,99,745.3,9.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.552147904,41.47770501968163,15.9,55,3.6,0,92.5,122,789.7,10.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.046828471,41.54897015573222,19.7,39,2.7,0,92.5,122,789.7,10.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.652308956,41.43808305613908,21.1,39,2.2,0,92.5,122,789.7,10.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.312358612,41.55663063,18.4,42,2.2,0,92.5,122,789.7,10.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.365622857,41.54417552764747,17.3,45,4,0,92.5,122,789.7,10.2,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.773251553,41.48933556177931,15.2,64,3.1,0,88.2,55.2,732.3,11.6,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.766307827,41.520295797558454,15.9,53,2.2,0,91.9,111.7,770.3,6.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.540402062,41.44223511,21.1,35,2.7,0,91.9,111.7,770.3,6.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.76789511,41.540610788272375,19.6,45,3.1,0,91.9,111.7,770.3,6.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.4805255,41.531375027773876,15.9,38,5.4,0,91.1,132.3,812.1,12.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-7.007436118,41.44788578775523,16.4,27,3.6,0,91.1,132.3,812.1,12.5,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.459126708,41.57386886510217,16.8,47,4.9,0,91.2,94.3,744.4,8.4,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.540948201,41.46434944430221,13.8,77,7.6,0,91,276.3,825.1,7.1,25.84666667,1
9/1/2007,MonetshinoNP,mnp,-6.697561724,41.58024043128982,13.8,77,7.6,0,91,276.3,825.1,7.1,25.84666667,1
7/1/2007,MonetshinoNP,mnp,-6.621921405,41.49987041724388,14.2,58,4,0,91.9,133.6,520.5,8,26.91612903,1
